,Applicant,Department,Admitted
1497,Male,C,False
1498,Male,C,False
1499,Female,C,False
1500,Male,B,True
1501,Female,D,True
1502,Male,A,True
1503,Male,A,True
1504,Female,E,False
1505,Male,C,False
1506,Female,A,False
1507,Male,F,False
1508,Male,B,False
1509,Male,C,True
1510,Female,C,True
1511,Female,D,False
1512,Male,C,True
1513,Female,C,False
1514,Female,C,False
1515,Male,A,False
1516,Male,E,False
1517,Female,C,False
1518,Male,C,False
1519,Male,F,False
1520,Male,A,False
1521,Female,C,False
1522,Female,C,True
1523,Male,B,False
1524,Female,E,False
1525,Female,D,True
1526,Male,D,False
1527,Female,E,False
1528,Male,F,False
1529,Female,E,False
1530,Male,A,True
1531,Female,D,False
1532,Male,A,True
1533,Female,C,False
1534,Male,B,False
1535,Male,E,True
1536,Male,B,True
1537,Female,D,True
1538,Female,C,False
1539,Male,A,False
1540,Male,D,True
1541,Male,F,False
1542,Female,D,False
1543,Male,A,True
1544,Male,F,True
1545,Male,B,False
1546,Male,E,False
1547,Female,F,True
1548,Male,D,False
1549,Female,F,True
1550,Female,E,False
1551,Male,B,True
1552,Male,C,True
1553,Male,B,True
1554,Male,E,False
1555,Male,A,False
1556,Male,D,False
1557,Male,D,True
1558,Male,F,True
1559,Male,D,False
1560,Female,C,False
1561,Female,E,False
1562,Female,A,True
1563,Male,B,True
1564,Female,D,False
1565,Male,B,True
1566,Female,F,False
1567,Female,E,False
1568,Male,B,False
1569,Female,F,False
1570,Male,B,True
1571,Male,B,True
1572,Male,F,False
1573,Male,B,True
1574,Female,D,True
1575,Female,F,False
1576,Male,A,True
1577,Female,E,False
1578,Male,A,True
1579,Female,C,False
1580,Male,A,True
1581,Male,A,True
1582,Female,A,True
1583,Male,B,True
1584,Male,B,False
1585,Male,A,False
1586,Male,F,False
1587,Male,D,True
1588,Male,F,False
1589,Female,E,False
1590,Female,D,True
1591,Male,B,False
1592,Female,C,True
1593,Female,B,True
1594,Male,A,True
1595,Female,F,False
1596,Male,B,True
1597,Male,A,True
1598,Female,C,True
1599,Male,A,False
1600,Female,B,False
1601,Female,F,False
1602,Female,F,False
1603,Male,A,False
1604,Female,D,False
1605,Male,F,False
1606,Male,A,True
1607,Female,C,False
1608,Male,A,False
1609,Female,C,False
1610,Male,D,False
1611,Female,D,True
1612,Female,D,True
1613,Female,F,False
1614,Female,A,True
1615,Female,F,True
1616,Male,A,False
1617,Female,E,False
1618,Male,A,True
1619,Male,F,False
1620,Male,E,True
1621,Female,C,False
1622,Female,C,False
1623,Male,B,True
1624,Female,C,True
1625,Male,C,False
1626,Female,F,True
1627,Male,E,True
1628,Female,F,False
1629,Male,A,False
1630,Female,A,True
1631,Female,C,True
1632,Female,C,True
1633,Male,A,True
1634,Female,C,False
1635,Female,F,True
1636,Male,C,False
1637,Male,C,True
1638,Female,F,False
1639,Female,E,False
1640,Male,D,False
1641,Male,A,True
1642,Male,A,False
1643,Male,B,True
1644,Male,B,True
1645,Female,F,False
1646,Male,E,False
1647,Male,E,False
1648,Male,F,False
1649,Male,E,False
1650,Female,A,True
1651,Male,B,False
1652,Female,E,True
1653,Male,C,True
1654,Female,E,False
1655,Female,F,False
1656,Male,B,True
1657,Male,C,False
1658,Female,D,True
1659,Female,A,True
1660,Male,A,False
1661,Male,C,True
1662,Male,C,False
1663,Male,F,False
1664,Female,E,True
1665,Male,A,True
1666,Male,C,False
1667,Male,E,False
1668,Male,A,False
1669,Male,A,True
1670,Female,E,False
1671,Male,A,True
1672,Female,C,False
1673,Male,D,False
1674,Male,D,False
1675,Male,A,True
1676,Male,A,True
1677,Male,C,False
1678,Female,C,False
1679,Male,D,False
1680,Male,C,True
1681,Male,C,False
1682,Male,C,True
1683,Male,A,False
1684,Female,C,False
1685,Male,B,True
1686,Male,B,False
1687,Male,B,True
1688,Male,A,True
1689,Female,F,True
1690,Male,D,False
1691,Female,F,False
1692,Male,A,True
1693,Male,A,True
1694,Male,A,True
1695,Male,D,True
1696,Male,A,True
1697,Female,F,True
1698,Female,D,False
1699,Female,D,True
1700,Male,C,False
1701,Female,C,True
1702,Female,C,False
1703,Male,F,False
1704,Male,D,True
1705,Male,B,True
1706,Male,A,True
1707,Male,A,True
1708,Male,C,False
1709,Female,C,False
1710,Male,C,True
1711,Female,F,False
1712,Male,A,False
1713,Male,C,True
1714,Male,D,False
1715,Male,D,False
1716,Male,A,True
1717,Female,F,False
1718,Male,A,True
1719,Male,B,True
1720,Male,A,True
1721,Male,A,False
1722,Female,C,True
1723,Male,B,True
1724,Female,A,True
1725,Male,F,True
1726,Male,F,False
1727,Male,A,False
1728,Male,F,False
1729,Female,F,False
1730,Female,E,False
1731,Male,A,False
1732,Male,A,True
1733,Female,C,False
1734,Male,D,False
1735,Female,E,False
1736,Male,A,False
1737,Female,C,False
1738,Female,E,False
1739,Male,A,True
1740,Female,D,True
1741,Female,D,True
1742,Male,F,True
1743,Male,D,False
1744,Male,B,True
1745,Female,E,False
1746,Female,C,False
1747,Male,B,False
1748,Male,C,False
1749,Male,B,True
1750,Female,F,False
1751,Female,F,False
1752,Female,D,False
1753,Male,A,False
1754,Male,A,False
1755,Male,A,True
1756,Male,A,True
1757,Female,C,False
1758,Male,A,True
1759,Female,F,False
1760,Male,B,True
1761,Male,B,False
1762,Male,A,True
1763,Male,A,True
1764,Female,A,False
1765,Female,D,False
1766,Male,A,False
1767,Female,E,False
1768,Male,C,False
1769,Female,F,False
1770,Female,E,False
1771,Male,B,True
1772,Female,F,True
1773,Male,A,True
1774,Female,F,True
1775,Male,A,True
1776,Male,B,True
1777,Female,C,True
1778,Male,F,False
1779,Male,F,True
1780,Male,F,True
1781,Female,F,False
1782,Female,C,False
1783,Male,D,False
1784,Female,D,False
1785,Male,A,False
1786,Male,B,True
1787,Female,D,False
1788,Male,F,False
1789,Female,E,True
1790,Female,C,False
1791,Male,B,False
1792,Male,B,False
1793,Female,C,False
1794,Female,A,False
1795,Male,B,False
1796,Male,F,True
1797,Male,F,False
1798,Male,B,True
1799,Male,B,False
1800,Female,F,False
1801,Female,C,False
1802,Male,B,True
1803,Male,D,True
1804,Male,A,True
1805,Female,C,True
1806,Male,B,True
1807,Female,F,False
1808,Male,C,False
1809,Female,E,False
1810,Male,A,False
1811,Female,D,False
1812,Female,F,True
1813,Male,B,True
1814,Female,F,True
1815,Female,C,False
1816,Male,A,True
1817,Female,C,False
1818,Male,A,True
1819,Female,F,False
1820,Male,A,True
1821,Female,C,False
1822,Male,E,False
1823,Female,E,False
1824,Female,E,True
1825,Male,B,False
1826,Male,A,False
1827,Female,D,False
1828,Male,F,True
1829,Male,C,False
1830,Female,E,False
1831,Female,D,True
1832,Male,F,False
1833,Male,C,True
1834,Female,D,True
1835,Female,D,True
1836,Female,D,True
1837,Male,F,False
1838,Female,E,False
1839,Male,A,False
1840,Male,C,False
1841,Male,C,True
1842,Male,A,True
1843,Female,D,True
1844,Male,E,True
1845,Female,C,False
1846,Male,B,True
1847,Male,F,False
1848,Male,A,True
1849,Female,C,True
1850,Female,C,False
1851,Male,E,False
1852,Female,E,False
1853,Male,B,False
1854,Female,C,False
1855,Female,E,False
1856,Male,F,False
1857,Female,F,False
1858,Male,A,False
1859,Male,F,False
1860,Female,C,False
1861,Male,B,True
1862,Male,B,False
1863,Male,B,True
1864,Female,F,False
1865,Male,B,False
1866,Male,D,True
1867,Female,C,False
1868,Female,D,False
1869,Male,B,True
1870,Female,E,False
1871,Female,D,False
1872,Male,A,True
1873,Female,C,False
1874,Male,D,True
1875,Male,B,True
1876,Male,A,False
1877,Male,A,True
1878,Female,A,True
1879,Male,A,True
1880,Male,E,False
1881,Female,D,True
1882,Female,E,False
1883,Male,D,False
1884,Female,C,True
1885,Female,E,False
1886,Male,C,True
1887,Female,E,False
1888,Male,D,False
1889,Male,A,False
1890,Male,A,False
1891,Female,F,True
1892,Male,A,False
1893,Female,C,False
1894,Male,A,True
1895,Male,B,False
1896,Female,E,True
1897,Female,E,False
1898,Male,B,True
1899,Male,F,False
1900,Female,C,False
1901,Female,F,False
1902,Male,A,False
1903,Male,A,False
1904,Male,F,False
1905,Female,C,True
1906,Female,C,True
1907,Male,E,True
1908,Female,E,True
1909,Female,C,False
1910,Male,B,False
1911,Male,D,False
1912,Male,A,True
1913,Male,F,False
1914,Male,F,True
1915,Male,D,False
1916,Male,D,True
1917,Male,A,False
1918,Male,B,False
1919,Male,B,True
1920,Male,F,False
1921,Female,F,False
1922,Female,B,True
1923,Male,C,False
1924,Female,E,True
1925,Female,E,True
1926,Male,A,False
1927,Female,D,True
1928,Female,F,False
1929,Male,F,True
1930,Female,E,False
1931,Male,B,False
1932,Female,F,False
1933,Female,C,True
1934,Female,F,False
1935,Female,C,False
1936,Male,B,True
1937,Male,E,False
1938,Female,A,True
1939,Male,F,False
1940,Male,B,False
1941,Male,A,True
1942,Male,A,True
1943,Male,F,False
1944,Male,B,False
1945,Male,F,False
1946,Male,C,False
1947,Female,C,True
1948,Male,A,True
1949,Male,B,True
1950,Female,F,False
1951,Male,B,False
1952,Female,A,True
1953,Male,B,True
1954,Female,D,False
1955,Male,D,True
1956,Male,C,True
1957,Female,E,False
1958,Male,A,False
1959,Male,B,True
1960,Female,E,False
1961,Male,B,True
1962,Male,F,False
1963,Male,D,False
1964,Male,A,True
1965,Female,F,False
1966,Male,C,False
1967,Male,A,True
1968,Female,E,False
1969,Male,A,True
1970,Male,F,False
1971,Male,C,True
1972,Male,D,True
1973,Male,A,False
1974,Female,E,True
1975,Male,D,False
1976,Male,F,True
1977,Female,C,False
1978,Female,E,False
1979,Female,C,True
1980,Male,A,True
1981,Male,F,False
1982,Female,A,False
1983,Male,A,True
1984,Male,C,True
1985,Male,B,True
1986,Male,E,False
1987,Male,B,False
1988,Male,F,False
1989,Female,F,False
1990,Male,A,False
1991,Male,A,False
1992,Female,C,False
1993,Male,D,True
1994,Male,A,True
1995,Female,D,False
1996,Male,E,True
1997,Male,B,True
1998,Female,E,False
1999,Male,B,True
2000,Male,A,False
2001,Male,A,False
2002,Male,A,False
2003,Female,E,False
2004,Male,B,True
2005,Male,A,True
2006,Male,A,True
2007,Male,E,True
2008,Female,C,False
2009,Female,E,True
2010,Male,B,False
2011,Female,E,True
2012,Male,F,True
2013,Male,C,True
2014,Male,A,False
2015,Male,A,True
2016,Male,F,False
2017,Male,C,False
2018,Male,B,True
2019,Male,E,False
2020,Female,C,False
2021,Male,A,False
2022,Male,B,True
2023,Female,F,False
2024,Female,D,True
2025,Female,C,False
2026,Male,B,True
2027,Male,B,True
2028,Female,D,False
2029,Female,E,True
2030,Male,D,True
2031,Male,A,False
2032,Female,F,True
2033,Male,B,False
2034,Female,F,True
2035,Female,D,True
2036,Female,F,False
2037,Female,F,False
2038,Female,E,False
2039,Male,A,False
2040,Female,C,True
2041,Male,E,False
2042,Male,A,True
2043,Female,C,False
2044,Male,A,True
2045,Female,D,False
2046,Male,E,False
2047,Female,C,False
2048,Male,A,True
2049,Male,C,False
2050,Male,C,True
2051,Female,C,True
2052,Male,D,True
2053,Male,A,True
2054,Female,C,True
2055,Male,B,False
2056,Female,C,True
2057,Male,A,False
2058,Male,C,False
2059,Female,C,True
2060,Male,A,True
2061,Male,A,False
2062,Male,A,True
2063,Female,E,False
2064,Male,F,False
2065,Female,C,False
2066,Female,C,False
2067,Female,F,False
2068,Female,F,False
2069,Female,D,True
2070,Male,A,True
2071,Female,E,False
2072,Female,C,False
2073,Female,E,False
2074,Female,C,True
2075,Male,A,False
2076,Male,B,True
2077,Male,C,True
2078,Female,F,False
2079,Male,F,False
2080,Male,A,True
2081,Male,D,False
2082,Female,E,False
2083,Female,D,True
2084,Female,A,True
2085,Male,C,False
2086,Male,A,True
2087,Male,A,False
2088,Male,B,False
2089,Female,C,False
2090,Female,F,True
2091,Male,C,False
2092,Female,C,False
2093,Female,F,False
2094,Male,D,True
2095,Male,F,False
2096,Male,B,True
2097,Female,F,False
2098,Male,F,False
2099,Female,E,False
2100,Male,B,True
2101,Male,B,True
2102,Female,C,False
2103,Male,B,True
2104,Male,A,True
2105,Male,D,False
2106,Male,A,True
2107,Male,C,False
2108,Female,C,False
2109,Male,B,True
2110,Female,E,False
2111,Male,A,False
2112,Female,C,False
2113,Female,C,False
2114,Male,E,False
2115,Female,C,False
2116,Male,D,True
2117,Male,A,True
2118,Male,F,False
2119,Male,F,False
2120,Female,D,True
2121,Male,B,True
2122,Female,C,False
2123,Male,D,True
2124,Male,F,True
2125,Female,E,False
2126,Male,F,False
2127,Male,A,True
2128,Male,C,False
2129,Male,A,True
2130,Female,D,False
2131,Male,F,False
2132,Male,B,True
2133,Male,D,False
2134,Female,F,True
2135,Male,B,True
2136,Male,F,True
2137,Female,F,False
2138,Female,D,False
2139,Male,D,False
2140,Male,B,True
2141,Female,D,True
2142,Male,D,True
2143,Male,D,False
2144,Male,C,False
2145,Male,C,True
2146,Female,D,True
2147,Female,E,True
2148,Male,C,False
2149,Male,A,True
2150,Male,F,False
2151,Female,F,True
2152,Male,B,True
2153,Female,C,False
2154,Male,A,False
2155,Female,D,True
2156,Male,D,False
2157,Male,D,False
2158,Male,F,False
2159,Female,D,True
2160,Male,B,True
2161,Female,C,False
2162,Male,B,True
2163,Male,C,True
2164,Male,A,False
2165,Female,C,True
2166,Female,E,True
2167,Female,D,True
2168,Female,E,False
2169,Male,E,False
2170,Female,E,False
2171,Male,B,True
2172,Male,D,False
2173,Female,C,True
2174,Male,A,True
2175,Male,A,False
2176,Female,F,False
2177,Male,F,True
2178,Female,C,False
2179,Male,B,True
2180,Female,E,False
2181,Female,D,True
2182,Male,B,True
2183,Male,B,True
2184,Male,A,False
2185,Male,B,True
2186,Male,F,False
2187,Female,C,False
2188,Female,C,False
2189,Male,B,True
2190,Male,A,True
2191,Male,A,False
2192,Male,A,True
2193,Male,F,False
2194,Male,A,False
2195,Male,B,True
2196,Female,E,False
2197,Female,C,False
2198,Male,A,True
2199,Female,F,False
2200,Male,C,False
2201,Male,C,True
2202,Female,D,False
2203,Female,F,False
2204,Female,A,True
2205,Male,A,True
2206,Male,D,True
2207,Male,B,True
2208,Male,A,False
2209,Male,C,False
2210,Male,A,False
2211,Male,D,True
2212,Male,C,True
2213,Male,D,False
2214,Male,F,False
2215,Male,F,False
2216,Male,E,True
2217,Male,B,True
2218,Female,D,True
2219,Female,C,True
2220,Male,B,True
2221,Male,F,False
2222,Female,E,True
2223,Female,C,False
2224,Female,B,True
2225,Male,C,True
2226,Male,C,False
2227,Female,F,False
2228,Male,A,True
2229,Female,D,True
2230,Male,A,False
2231,Male,C,False
2232,Male,B,False
2233,Female,D,False
2234,Female,C,False
2235,Male,F,False
2236,Male,F,True
2237,Female,E,False
2238,Male,B,True
2239,Male,A,True
2240,Male,A,False
2241,Male,C,True
2242,Female,C,False
2243,Male,B,True
2244,Male,B,True
2245,Male,F,True
2246,Female,F,True
2247,Female,D,False
2248,Male,F,False
2249,Female,F,False
2250,Female,D,True
2251,Female,A,True
2252,Male,C,False
2253,Female,C,True
2254,Female,C,False
2255,Male,F,True
2256,Male,B,True
2257,Male,D,True
2258,Male,A,False
2259,Male,F,True
2260,Female,D,False
2261,Female,E,False
2262,Male,E,False
2263,Male,E,False
2264,Female,C,False
2265,Female,F,False
2266,Female,D,True
2267,Female,C,False
2268,Male,E,False
2269,Male,B,True
2270,Male,A,True
2271,Male,B,True
2272,Female,F,False
2273,Male,B,True
2274,Male,F,True
2275,Male,A,True
2276,Male,B,False
2277,Female,D,False
2278,Male,A,True
2279,Male,A,False
2280,Male,A,True
2281,Female,F,True
2282,Male,B,True
2283,Female,C,False
2284,Male,D,True
2285,Female,E,False
2286,Male,C,True
2287,Male,F,True
2288,Male,A,True
2289,Female,D,False
2290,Male,A,False
2291,Female,F,False
2292,Female,C,False
2293,Female,E,True
2294,Female,D,False
2295,Male,A,True
2296,Female,D,False
2297,Male,F,False
2298,Male,F,False
2299,Female,C,False
2300,Female,C,True
2301,Male,A,True
2302,Female,E,False
2303,Male,B,False
2304,Female,C,True
2305,Female,C,False
2306,Male,B,False
2307,Female,C,False
2308,Male,A,True
2309,Male,D,False
2310,Female,C,False
2311,Female,F,False
2312,Female,E,False
2313,Female,E,False
2314,Male,A,True
2315,Male,A,True
2316,Male,A,False
2317,Male,B,True
2318,Male,B,True
2319,Male,D,False
2320,Male,B,False
2321,Male,A,True
2322,Male,B,False
2323,Male,A,True
2324,Female,D,False
2325,Male,D,False
2326,Male,A,True
2327,Male,F,False
2328,Male,A,True
2329,Male,A,True
2330,Male,A,True
2331,Female,F,False
2332,Male,F,False
2333,Male,A,True
2334,Male,D,False
2335,Female,D,True
2336,Female,C,True
2337,Male,A,True
2338,Male,F,False
2339,Female,C,False
2340,Male,E,False
2341,Male,C,False
2342,Female,F,False
2343,Female,E,False
2344,Male,C,False
2345,Male,A,True
2346,Male,D,False
2347,Female,E,True
2348,Male,B,False
2349,Female,C,False
2350,Male,C,False
2351,Male,B,True
2352,Male,A,False
2353,Male,F,False
2354,Male,D,True
2355,Male,A,True
2356,Female,C,False
2357,Male,C,True
2358,Male,A,True
2359,Male,C,False
2360,Female,E,False
2361,Male,D,True
2362,Male,C,True
2363,Female,C,False
2364,Male,A,True
2365,Male,E,True
2366,Female,F,True
2367,Female,F,False
2368,Female,B,True
2369,Female,F,False
2370,Male,F,False
2371,Female,D,False
2372,Male,A,False
2373,Male,F,True
2374,Male,F,False
2375,Male,A,True
2376,Female,F,False
2377,Male,D,True
2378,Male,D,False
2379,Male,D,True
2380,Male,A,False
2381,Female,F,False
2382,Male,A,True
2383,Male,D,True
2384,Male,F,False
2385,Male,C,False
2386,Female,D,False
2387,Male,C,False
2388,Male,A,False
2389,Male,A,True
2390,Male,F,False
2391,Male,A,True
2392,Male,D,True
2393,Male,A,True
2394,Male,D,True
2395,Male,C,False
2396,Male,C,False
2397,Male,B,True
2398,Male,C,True
2399,Male,F,False
2400,Female,C,False
2401,Female,F,True
2402,Female,D,False
2403,Male,B,True
2404,Female,D,True
2405,Male,C,False
2406,Male,F,False
2407,Female,C,True
2408,Male,F,False
2409,Female,F,False
2410,Female,D,True
2411,Male,B,True
2412,Male,F,False
2413,Male,E,False
2414,Female,D,True
2415,Female,E,False
2416,Female,E,False
2417,Male,A,False
2418,Female,D,True
2419,Female,E,False
2420,Female,C,False
2421,Female,E,True
2422,Female,C,False
2423,Female,C,False
2424,Male,A,True
2425,Male,A,True
2426,Male,C,False
2427,Female,C,False
2428,Female,D,False
2429,Female,F,False
2430,Male,A,True
2431,Male,A,False
2432,Female,D,False
2433,Male,A,True
2434,Female,F,True
2435,Male,E,False
2436,Male,A,False
2437,Male,A,True
2438,Female,F,True
2439,Male,B,False
2440,Female,D,False
2441,Male,A,True
2442,Female,E,True
2443,Male,A,False
2444,Male,C,False
2445,Female,A,True
2446,Male,C,False
2447,Female,E,False
2448,Male,A,True
2449,Male,D,False
2450,Female,A,True
2451,Male,A,False
2452,Male,F,True
2453,Male,D,False
2454,Male,E,False
2455,Female,D,False
2456,Female,F,False
2457,Male,A,True
2458,Female,C,False
2459,Female,D,True
2460,Male,A,False
2461,Male,D,True
2462,Female,F,False
2463,Male,D,True
2464,Male,C,True
2465,Female,C,False
2466,Male,A,True
2467,Male,C,False
2468,Female,C,False
2469,Male,A,True
2470,Male,B,True
2471,Male,B,True
2472,Female,C,True
2473,Male,A,False
2474,Female,D,False
2475,Female,C,True
2476,Male,D,True
2477,Male,A,True
2478,Female,F,True
2479,Female,C,True
2480,Male,A,True
2481,Male,B,False
2482,Male,A,False
2483,Female,D,False
2484,Female,E,False
2485,Male,C,False
2486,Female,C,False
2487,Female,F,False
2488,Female,C,False
2489,Male,C,True
2490,Male,A,False
2491,Male,B,True
2492,Male,A,False
2493,Male,B,True
2494,Male,B,True
2495,Male,B,False
2496,Male,E,True
2497,Female,C,False
2498,Male,A,True
2499,Male,A,False
2500,Male,E,True
2501,Female,D,False
2502,Male,B,True
2503,Male,E,False
2504,Female,C,False
2505,Male,A,True
2506,Male,A,True
2507,Male,C,False
2508,Female,E,False
2509,Male,D,True
2510,Female,C,True
2511,Male,E,False
